WM;NUMMER;MWST;RES_ZEIT;WARENGR;INTERNET;SAISON_KZ;BANAME1;BANAME2;BANAME3;DKZ1;DKZ2;DKZ3;SYS_ANLAGE;DKZ4;PREIS_GRP;BIS_MENGE;VKVALIDD1;VKPREIS1;VKVALIDD2;VKPREIS2;STKPREIS;GP_MENGE;GP_EINHEIT;PACK_MENGE;RABATT;VKPREIS3;VKVALIDD3;VKBISDT1;VKBISDT2;VKBISDT3;STAFRABATT;FAKTOR;ISZUSATZ00;ISZUSATZ01;ISZUSATZ02;ISZUSATZ03;ISZUSATZ04;ISZUSATZ05;ISZUSATZ06;ISZUSATZ07;ISZUSATZ08;ISZUSATZ09;ISZUSATZ10;ISZUSATZ11;ISZUSATZ12;ISZUSATZ13;ISZUSATZ14;ISZUSATZ15;ISZUSATZ16;ISZUSATZ17;ISZUSATZ18;ISZUSATZ19;ISZUSATZ20;ISZUSATZ21;ISZUSATZ22;ISZUSATZ23;ISZUSATZ24;ISZUSATZ25;ISZUSATZ26;ISZUSATZ27;ISZUSATZ28;ISZUSATZ29;ISZUSATZ30;ISZUSATZ31;ISZUSATZ32;ISZUSATZ33;ISZUSATZ34;ISZUSATZ35;ISZUSATZ36;ISZUSATZ37;ISZUSATZ38;ISZUSATZ39;ISZUSATZ40;ISZUSATZ41;ISZUSATZ42;ISZUSATZ43;ISZUSATZ44;ISZUSATZ45;ISZUSATZ46;ISZUSATZ47;ISZUSATZ48;ISZUSATZ49;ISZUSATZ50;KAT_1;KAT_2;KAT_3;KAT_4;KAT_5;BF_BLAU;BF_LILA;BF_ROSA;BF_WEISS;BF_GELB;BF_ORANGE;BF_ROT;BF_MEHRF;BF_GRUEN;BF_PINK;BF_SCHWARZ;FF_BLAU;FF_ORANGE;FF_WEISS;FF_GELB;FF_ROT;FF_GRUEN;FF_SCHWARZ;ISZUSATZ51;ISZUSATZ52;ISZUSATZ53;ISZUSATZ54;ISZUSATZ55;ISZUSATZ56;LAUB_IG;LAUB_LA;LAUB_WG;BESTELLT;GELIEFERT;OFFEN;LIETERMIN;GEWICHT;VERF_BEST;MARKE
;81503;1B;7;002;Wahr;EX;Mehrbl?tige Tulpe;'Praestans Unicum' - 10 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;5,95;;0;Falsch;100;1;0;Wahr;;;;;;0;1;Tulipa 'Praestens Unicum';Zwiebelgr??e 11/12 cm;;September;10 Tulpen-Zwiebeln;;gestreifte Bl?tter;Mitte September-Ende Oktober;;;;;ca. 7-10 cm ab Zwiebelspitze, gut angie?en;;;gr?n mit wei?em Rand, sehr schm?ckend;;M?rz;signalrot, zahlreich, einfach;;durchl?ssiger, humoser Boden;;;;;;sonnig;verbl?hte Tulpen-Bl?ten abschneiden;ca. 5-10 cm, 10 Tulpen-Zwiebeln pro Tuff;;Blumenzwiebeld?nger;;Fr?hlingbeete, Tulpen-Beete, K?bel, jeder Garten, Schnitt;;;30 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Tulpen/Mehrbl?tige Tulpen;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;April;;halbschattig;35 cm;;Falsch;Wahr;Falsch;;;;;450;0;GS
;81503;1B;7;002;Wahr;EX;Mehrbl?tige Tulpe;'Praestans Unicum' - 10 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;5,95;;0;Falsch;100;1;0;Wahr;;;;;;0;1;Tulipa 'Praestens Unicum';Zwiebelgr??e 11/12 cm;;September;10 Tulpen-Zwiebeln;;gestreifte Bl?tter;Mitte September-Ende Oktober;;;;;ca. 7-10 cm ab Zwiebelspitze, gut angie?en;;;gr?n mit wei?em Rand, sehr schm?ckend;;M?rz;signalrot, zahlreich, einfach;;durchl?ssiger, humoser Boden;;;;;;sonnig;verbl?hte Tulpen-Bl?ten abschneiden;ca. 5-10 cm, 10 Tulpen-Zwiebeln pro Tuff;;Blumenzwiebeld?nger;;Fr?hlingbeete, Tulpen-Beete, K?bel, jeder Garten, Schnitt;;;30 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Tulpen/Mehrbl?tige Tulpen;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;April;;halbschattig;35 cm;;Falsch;Wahr;Falsch;;;;;450;0;GS
;25453;1B;7;002;Wahr;EX;Mehrbl?tige Tulpe 'Candy Club';- 7 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;4,45;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Tulipa 'Candy Club';Zwiebelgr??e 11/12;Blumenzwiebeln;September;7 St?ck;;zart erscheinende Bl?ten, mehrbl?tig;Mitte September-Ende Dezember;;;;;ca. 7-10 cm ab Zwiebelspitze, gut angie?en;;;gr?n, stabil, vital, schmal;;April;elfenbeinwei? mit purpur-roten Streifen, zahlreich, einfach;;durchl?ssiger, humoser Boden;;;;;;sonnig;verbl?hte Tulpen-Bl?ten abschneiden;ca. 5-10 cm, 10 Tulpen-Zwiebeln pro Tuff;mehrj?hrig, winterhart;Horns?ne, Universal- oder Blumenzwiebeld?nger;;Fr?hlingbeete, Tulpen-Beete, K?bel, jeder Garten, Schnitt;;;30 cm;;;;;;;;;;Kiepenkerl;HAUPT;01.09.2018;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Tulpen/Mehrbl?tige Tulpen;;;;;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Wahr;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;Mai;;halbschattig;50 cm;;Falsch;Wahr;Falsch;;;;;200;0;KP
;25453;1B;7;002;Wahr;EX;Mehrbl?tige Tulpe 'Candy Club';- 7 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;4,45;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Tulipa 'Candy Club';Zwiebelgr??e 11/12;Blumenzwiebeln;September;7 St?ck;;zart erscheinende Bl?ten, mehrbl?tig;Mitte September-Ende Dezember;;;;;ca. 7-10 cm ab Zwiebelspitze, gut angie?en;;;gr?n, stabil, vital, schmal;;April;elfenbeinwei? mit purpur-roten Streifen, zahlreich, einfach;;durchl?ssiger, humoser Boden;;;;;;sonnig;verbl?hte Tulpen-Bl?ten abschneiden;ca. 5-10 cm, 10 Tulpen-Zwiebeln pro Tuff;mehrj?hrig, winterhart;Horns?ne, Universal- oder Blumenzwiebeld?nger;;Fr?hlingbeete, Tulpen-Beete, K?bel, jeder Garten, Schnitt;;;30 cm;;;;;;;;;;Kiepenkerl;HAUPT;01.09.2018;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Tulpen/Mehrbl?tige Tulpen;;;;;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Wahr;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;Mai;;halbschattig;50 cm;;Falsch;Wahr;Falsch;;;;;200;0;KP
;25453;1B;7;002;Wahr;EX;Mehrbl?tige Tulpe 'Candy Club';- 7 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;4,45;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Tulipa 'Candy Club';Zwiebelgr??e 11/12;Blumenzwiebeln;September;7 St?ck;;zart erscheinende Bl?ten, mehrbl?tig;Mitte September-Ende Dezember;;;;;ca. 7-10 cm ab Zwiebelspitze, gut angie?en;;;gr?n, stabil, vital, schmal;;April;elfenbeinwei? mit purpur-roten Streifen, zahlreich, einfach;;durchl?ssiger, humoser Boden;;;;;;sonnig;verbl?hte Tulpen-Bl?ten abschneiden;ca. 5-10 cm, 10 Tulpen-Zwiebeln pro Tuff;mehrj?hrig, winterhart;Horns?ne, Universal- oder Blumenzwiebeld?nger;;Fr?hlingbeete, Tulpen-Beete, K?bel, jeder Garten, Schnitt;;;30 cm;;;;;;;;;;Kiepenkerl;HAUPT;01.09.2018;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Tulpen/Mehrbl?tige Tulpen;;;;;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Wahr;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;Mai;;halbschattig;50 cm;;Falsch;Wahr;Falsch;;;;;200;0;KP
;20928;1B;7;002;Wahr;EX;Botanische Tulpe 'Showwinner';- 7 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;3,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Tulipa kaufmanniana 'Showwinner';Zwiebelgr??e 11/12 cm;Blumenzwiebeln;September;7 St?ck;;;Mitte September-Ende Oktober;;;;;ca. 7-10 cm ab Zwiebelspitze, gut angie?en;;;;;M?rz;leuchtend rot, schmal, ?ffnet sich sternf?rmig;;jeder normale Gartenboden;;;;;;sonnig;verbl?hte Tulpen-Bl?ten abschneiden;ca. 5-10 cm, 5-10 Tulpen-Zwiebeln pro Gruppe;mehrj?hrig, winterhart;j?hrlich etwas Kompost;;T?pfe, K?bel, Balkonk?sten, Einfassungen, Steing?rten, Beete;;bilden immer gr??ere Horste, verwildern;20 cm;;;;;;;;;;Jac Uittenbogaard & Zonen BV;HAUPT;01.09.2018;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Tulpen/Botanische Tulpen;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;April;;halbschattig;25 cm;;Falsch;Wahr;Falsch;;;;;290;32;JuB
;20928;1B;7;002;Wahr;EX;Botanische Tulpe 'Showwinner';- 7 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;3,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Tulipa kaufmanniana 'Showwinner';Zwiebelgr??e 11/12 cm;Blumenzwiebeln;September;7 St?ck;;;Mitte September-Ende Oktober;;;;;ca. 7-10 cm ab Zwiebelspitze, gut angie?en;;;;;M?rz;leuchtend rot, schmal, ?ffnet sich sternf?rmig;;jeder normale Gartenboden;;;;;;sonnig;verbl?hte Tulpen-Bl?ten abschneiden;ca. 5-10 cm, 5-10 Tulpen-Zwiebeln pro Gruppe;mehrj?hrig, winterhart;j?hrlich etwas Kompost;;T?pfe, K?bel, Balkonk?sten, Einfassungen, Steing?rten, Beete;;bilden immer gr??ere Horste, verwildern;20 cm;;;;;;;;;;Jac Uittenbogaard & Zonen BV;HAUPT;01.09.2018;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Tulpen/Botanische Tulpen;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;April;;halbschattig;25 cm;;Falsch;Wahr;Falsch;;;;;290;32;JuB
;20928;1B;7;002;Wahr;EX;Botanische Tulpe 'Showwinner';- 7 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;3,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Tulipa kaufmanniana 'Showwinner';Zwiebelgr??e 11/12 cm;Blumenzwiebeln;September;7 St?ck;;;Mitte September-Ende Oktober;;;;;ca. 7-10 cm ab Zwiebelspitze, gut angie?en;;;;;M?rz;leuchtend rot, schmal, ?ffnet sich sternf?rmig;;jeder normale Gartenboden;;;;;;sonnig;verbl?hte Tulpen-Bl?ten abschneiden;ca. 5-10 cm, 5-10 Tulpen-Zwiebeln pro Gruppe;mehrj?hrig, winterhart;j?hrlich etwas Kompost;;T?pfe, K?bel, Balkonk?sten, Einfassungen, Steing?rten, Beete;;bilden immer gr??ere Horste, verwildern;20 cm;;;;;;;;;;Jac Uittenbogaard & Zonen BV;HAUPT;01.09.2018;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Tulpen/Botanische Tulpen;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Wahr;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;April;;halbschattig;25 cm;;Falsch;Wahr;Falsch;;;;;290;32;JuB
;20872;1B;7;002;Wahr;EX;Botanische Tulpe;'Giuseppe Verdi' - 10 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;3,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Tulipa kaufmanniana 'Giuseppe Verdi';Zwiebelgr??e 11/12;;September;10 Tulpen-Zwiebeln;;;Mitte September-Ende Oktober;;;;;ca. 7-10 cm ab Zwiebelspitze, gut angie?en;;;;;M?rz;gelb mit roten Flammen, apart, schlank, sternf?rmig ?ffnend;;jeder normale Gartenboden;;;;;;sonnig;verbl?hte Tulpen-Bl?ten abschneiden;ca. 10-15 cm;;j?hrlich etwas Kompost;;T?pfe, K?bel, Balkonk?sten, Einfassungen, Steing?rten, Beete;;bilden immer gr??ere Horste;25 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Tulpen/Botanische Tulpen;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;M?rz;;halbschattig;30 cm;;Falsch;Wahr;Falsch;;;;;150;0;GS
;20872;1B;7;002;Wahr;EX;Botanische Tulpe;'Giuseppe Verdi' - 10 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;3,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Tulipa kaufmanniana 'Giuseppe Verdi';Zwiebelgr??e 11/12;;September;10 Tulpen-Zwiebeln;;;Mitte September-Ende Oktober;;;;;ca. 7-10 cm ab Zwiebelspitze, gut angie?en;;;;;M?rz;gelb mit roten Flammen, apart, schlank, sternf?rmig ?ffnend;;jeder normale Gartenboden;;;;;;sonnig;verbl?hte Tulpen-Bl?ten abschneiden;ca. 10-15 cm;;j?hrlich etwas Kompost;;T?pfe, K?bel, Balkonk?sten, Einfassungen, Steing?rten, Beete;;bilden immer gr??ere Horste;25 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Tulpen/Botanische Tulpen;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;M?rz;;halbschattig;30 cm;;Falsch;Wahr;Falsch;;;;;150;0;GS
;20872;1B;7;002;Wahr;EX;Botanische Tulpe;'Giuseppe Verdi' - 10 St?ck;;1;1;0;01.11.2012;0;;9999999;01.10.2012;3,95;;0;Falsch;100;1;0;Wahr;0;;;;;0;1;Tulipa kaufmanniana 'Giuseppe Verdi';Zwiebelgr??e 11/12;;September;10 Tulpen-Zwiebeln;;;Mitte September-Ende Oktober;;;;;ca. 7-10 cm ab Zwiebelspitze, gut angie?en;;;;;M?rz;gelb mit roten Flammen, apart, schlank, sternf?rmig ?ffnend;;jeder normale Gartenboden;;;;;;sonnig;verbl?hte Tulpen-Bl?ten abschneiden;ca. 10-15 cm;;j?hrlich etwas Kompost;;T?pfe, K?bel, Balkonk?sten, Einfassungen, Steing?rten, Beete;;bilden immer gr??ere Horste;25 cm;;;;;;;;;;Garten Schl?ter;HAUPT;;;;;Blumenzwiebeln/Herbst-Blumenzwiebeln/Tulpen/Botanische Tulpen;;;;;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Falsch;Dezember;M?rz;;halbschattig;30 cm;;Falsch;Wahr;Falsch;;;;;150;0;GS
